tiempo;error;integral;derivada;setPoint
60312;0;-744;0;1020;
60318;0;-744;0;1020;
60324;0;-744;0;1020;
60330;0;-744;0;1020;
60336;0;-744;0;1020;
60345;0;-744;0;1020;
60351;0;-744;0;1020;
60357;0;-744;0;1020;
60363;0;-744;0;1020;
60369;0;-744;0;1020;
60375;0;-744;0;1020;
60381;0;-744;0;1020;
60396;0;-744;0;1020;
60402;0;-744;0;1020;
60408;0;-744;0;1020;
60414;0;-744;0;1020;
60423;0;-744;0;1020;
60429;0;-744;0;1020;
60435;0;-744;0;1020;
60441;0;-744;0;1020;
60447;0;-744;0;1020;
60453;0;-744;0;1020;
60459;0;-744;0;1020;
60462;0;-744;0;1020;
60465;0;-744;0;1020;
60471;0;-744;0;1020;
60477;0;-744;0;1020;
60483;0;-744;0;1020;
60489;0;-744;0;1020;
60495;0;-744;0;1020;
60504;0;-744;0;1020;
60513;0;-744;0;1020;
60519;0;-744;0;1020;
60525;0;-744;0;1020;
60531;0;-744;0;1020;
60537;0;-744;0;1020;
60543;0;-744;0;1020;
60549;0;-744;0;1020;
60552;0;-744;0;1020;
60555;0;-744;0;1020;
60570;0;-744;0;1020;
